frame.time_epoch,tcp.seq
"1686855133.655542757","1094671"
"1686855133.656035122","1096019"
"1686855133.656036094","1097367"
"1686855133.657115432","1098715"
"1686855133.657116424","1100063"
"1686855133.658213045","1101411"
"1686855133.658214077","1102759"
"1686855133.659367865","1034011"
"1686855133.659919291","1104107"
"1686855133.659921275","1105455"
"1686855133.661019899","1106803"
"1686855133.661021051","1108151"
"1686855133.662053021","1109499"
"1686855133.662054133","1110847"
"1686855133.663106661","1043447"
"1686855133.663676121","1112195"
"1686855133.663677163","1113543"
"1686855133.664733778","1047491"
"1686855133.664734790","1048839"
"1686855133.665843303","1114891"
"1686855133.665844265","1116239"
"1686855133.667074236","1117587"
"1686855133.667075529","1118935"
"1686855133.667938510","1056927"
"1686855133.668519202","1120283"
"1686855133.668520203","1121631"
"1686855133.669653092","1122979"
"1686855133.669654084","1124327"
"1686855133.670772867","1125675"
"1686855133.670773839","1127023"
"1686855133.671773688","1128371"
"1686855133.671774770","1129719"
"1686855133.672875778","1131067"
"1686855133.672876820","1132415"
"1686855133.673972189","1071755"
"1686855133.674468842","1075799"
"1686855133.675125075","1077147"
"1686855133.675653027","1133763"
"1686855133.675654189","1135111"
"1686855133.676883179","1136459"
"1686855133.676884481","1137807"
"1686855133.677943671","1079843"
"1686855133.678397464","1139155"
"1686855133.678398536","1140503"
"1686855133.679427299","1141851"
"1686855133.679428401","1143199"
"1686855133.680598480","1144547"
"1686855133.680599793","1145895"
"1686855133.681661438","1147243"
"1686855133.681662640","1148591"
"1686855133.682645407","1149939"
"1686855133.682646499","1151287"
"1686855133.683761685","1152635"
"1686855133.683762877","1153983"
"1686855133.684783725","1091975"
"1686855133.685355680","1155331"
"1686855133.685356692","1156679"
"1686855133.686437973","1158027"
"1686855133.686439025","1159375"
"1686855133.687626507","1104107"
"1686855133.688071874","1160723"
"1686855133.688073006","1162071"
"1686855133.689144570","1163419"
"1686855133.689145652","1164767"
"1686855133.690265366","1166115"
"1686855133.690266468","1167463"
"1686855133.691434683","1168811"
"1686855133.691435936","1170159"
"1686855133.692402352","1171507"
"1686855133.692403344","1172855"
"1686855133.693621983","1174203"
"1686855133.693623957","1175551"
"1686855133.694602826","1176899"
"1686855133.694604790","1178247"
"1686855133.695691632","1179595"
"1686855133.695693025","1180943"
"1686855133.696748889","1182291"
"1686855133.696750092","1183639"
"1686855133.697924839","1184987"
"1686855133.698079530","1186335"
"1686855133.698928666","1187683"
"1686855133.698929708","1189031"
"1686855133.700004036","1190379"
"1686855133.700005048","1191727"
"1686855133.701095487","1132415"
"1686855133.701694062","1193075"
"1686855133.701695274","1194423"
"1686855133.702853060","1195771"
"1686855133.702854092","1197119"
"1686855133.704000015","1198467"
"1686855133.704001057","1199815"
"1686855133.705193778","1201163"
"1686855133.705194730","1202511"
"1686855133.706352676","1203859"
"1686855133.706353758","1205207"
"1686855133.707493910","1079843"
"1686855133.708249941","1206555"
"1686855133.708251234","1207903"
"1686855133.709249961","1144547"
"1686855133.709877981","1209251"
"1686855133.709879534","1210599"
"1686855133.710986815","1148591"
"1686855133.711593084","1211947"
"1686855133.711594146","1213295"
"1686855133.712751130","1214643"
"1686855133.712752212","1215991"
"1686855133.713877286","1091975"
"1686855133.714432249","1152635"
"1686855133.716984214","1217339"
"1686855133.716985537","1218687"
"1686855133.719192845","1220035"
"1686855133.719193957","1221383"
"1686855133.719797070","1160723"
"1686855133.719798142","1162071"
"1686855133.719799084","1164767"
"1686855133.719800086","1222731"
"1686855133.719801038","1224079"
"1686855133.720573990","1225427"
"1686855133.720730214","1226775"
"1686855133.721539264","1228123"
"1686855133.721540496","1229471"
"1686855133.722692972","1230819"
"1686855133.722694174","1232167"
"1686855133.724037338","1233515"
"1686855133.724038410","1234863"
"1686855133.725010748","1236211"
"1686855133.725011749","1237559"
"1686855133.726150850","1183639"
"1686855133.726714109","1184987"
"1686855133.727387905","1238907"
"1686855133.727389017","1240255"
"1686855133.728496308","1241603"
"1686855133.728497470","1242951"
"1686855133.729740526","1244299"
"1686855133.729741828","1245647"
"1686855133.730826516","1246995"
"1686855133.730827578","1248343"
"1686855133.731964545","1132415"
"1686855133.732671253","1194423"
"1686855133.733161253","1249691"
"1686855133.733162265","1251039"
"1686855133.734333927","1252387"
"1686855133.734334909","1253735"
"1686855133.735577414","1255083"
"1686855133.735578626","1256431"
"1686855133.736666320","1257779"
"1686855133.736667542","1259127"
"1686855133.737851547","1260475"
"1686855133.737852609","1261823"
"1686855133.739009052","1209251"
"1686855133.739010054","1210599"
"1686855133.740220609","1263171"
"1686855133.740370811","1264519"
"1686855133.741335294","1265867"
"1686855133.741336336","1267215"
"1686855133.742494041","1268563"
"1686855133.742495203","1269911"
"1686855133.743686362","1271259"
"1686855133.743687664","1272607"
"1686855133.744832405","1273955"
"1686855133.744833467","1275303"
"1686855133.746009597","1276651"
"1686855133.746010670","1277999"
"1686855133.747135573","1220035"
"1686855133.747742744","1279347"
"1686855133.747743706","1280695"
"1686855133.748947428","1222731"
"1686855133.748948500","1224079"
"1686855133.750033860","1226775"
"1686855133.750667400","1282043"
"1686855133.750668512","1283391"
"1686855133.751831127","1284739"
"1686855133.751832219","1286087"
"1686855133.752980968","1287435"
"1686855133.752982020","1288783"
"1686855133.754286942","1290131"
"1686855133.754287994","1291479"
"1686855133.755331485","1292827"
"1686855133.755332567","1294175"
"1686855133.756504519","1295523"
"1686855133.756505631","1296871"
"1686855133.757629693","1241603"
"1686855133.758202119","1244299"
"1686855133.758824889","1298219"
"1686855133.758826011","1299567"
"1686855133.760053929","1194423"
"1686855133.760663564","1300915"
"1686855133.760664646","1302263"
"1686855133.761769863","1303611"
"1686855133.761770935","1304959"
"1686855133.762940793","1306307"
"1686855133.762941825","1307655"
"1686855133.764080545","1309003"
"1686855133.764081697","1310351"
"1686855133.765003991","1311699"
"1686855133.765004982","1313047"
"1686855133.765893953","1257779"
"1686855133.766393822","1314395"
"1686855133.766394814","1315743"
"1686855133.767297611","1317091"
"1686855133.767298663","1318439"
"1686855133.768259779","1319787"
"1686855133.768260781","1321135"
"1686855133.769192532","1264519"
"1686855133.770004157","1322483"
"1686855133.770005219","1323831"
"1686855133.770597862","1325179"
"1686855133.770598974","1326527"
"1686855133.771528210","1327875"
"1686855133.771529252","1329223"
"1686855133.772421940","1269911"
"1686855133.772906400","1330571"
"1686855133.772907482","1331919"
"1686855133.773882124","1333267"
"1686855133.773883206","1334615"
"1686855133.774785001","1335963"
"1686855133.774785983","1337311"
"1686855133.775719407","1220035"
"1686855133.776186074","1338659"
"1686855133.776187957","1340007"
"1686855133.777127533","1341355"
"1686855133.777278827","1342703"
"1686855133.778062159","1344051"
"1686855133.778063391","1345399"
"1686855133.778983721","1226775"
"1686855133.779429158","1282043"
"1686855133.779922545","1346747"
"1686855133.779923567","1348095"
"1686855133.780973510","1349443"
"1686855133.780974762","1350791"
"1686855133.781779214","1352139"
"1686855133.781780276","1353487"
"1686855133.782878550","1354835"
"1686855133.782879642","1356183"
"1686855133.783630954","1357531"
"1686855133.783632046","1358879"
"1686855133.784556633","1295523"
"1686855133.785255817","1360227"
"1686855133.785256939","1361575"
"1686855133.786065008","1362923"
"1686855133.786065989","1364271"
"1686855133.786926356","1365619"
"1686855133.786927288","1366967"
"1686855133.787888514","1368315"
"1686855133.787889506","1369663"
"1686855133.788799386","1371011"
"1686855133.788800408","1372359"
"1686855133.789713774","1194423"
"1686855133.790179890","1373707"
"1686855133.790180892","1375055"
"1686855133.791117522","1376403"
"1686855133.791118604","1377751"
"1686855133.792255831","1379099"
"1686855133.792257103","1380447"
"1686855133.793104486","1381795"
"1686855133.793556725","1383143"
"1686855133.793945706","1384491"
"1686855133.793947620","1385839"
"1686855133.794859243","1387187"
"1686855133.794860325","1388535"
"1686855133.795680617","1317091"
"1686855133.796562734","1389883"
"1686855133.796563836","1391231"
"1686855133.798135179","1319787"
"1686855133.798889887","1392579"
"1686855133.798891139","1393927"
"1686855133.800452844","1395275"
"1686855133.800453996","1396623"
"1686855133.802001695","1397971"
"1686855133.802002717","1399319"
"1686855133.803558561","1400667"
"1686855133.803559613","1402015"
"1686855133.805045895","1220035"
"1686855133.805949583","1403363"
"1686855133.805950766","1404711"
"1686855133.807456345","1406059"
"1686855133.807457437","1407407"
"1686855133.808616645","1345399"
"1686855133.809477122","1408755"
"1686855133.809478144","1410103"
"1686855133.810363287","1346747"
"1686855133.810910255","1411451"
"1686855133.810911407","1412799"
"1686855133.812121030","1414147"
"1686855133.812122343","1415495"
"1686855133.813580563","1416843"
"1686855133.813581685","1418191"
"1686855133.814471437","1360227"
"1686855133.814574270","1361575"
"1686855133.815723650","1362923"
"1686855133.816145102","1419539"
"1686855133.816146144","1420887"
"1686855133.818823475","1369663"
"1686855133.818826250","1422235"
"1686855133.818828675","1423583"
"1686855133.821705080","1424931"
"1686855133.821707846","1426279"
"1686855133.821709869","1427627"
"1686855133.821712023","1428975"
"1686855133.821714027","1430323"
"1686855133.821715740","1431671"
"1686855133.822597217","1433019"
"1686855133.822599541","1434367"
"1686855133.823484584","1435715"
"1686855133.823485877","1437063"
"1686855133.824610610","1438411"
"1686855133.824611732","1439759"
"1686855133.825680250","1389883"
"1686855133.826340110","1441107"
"1686855133.826341984","1442455"
"1686855133.827387228","1443803"
"1686855133.827389001","1445151"
"1686855133.828514296","1446499"
"1686855133.828515187","1447847"
"1686855133.829642726","1449195"
"1686855133.829644901","1450543"
"1686855133.830773021","1451891"
"1686855133.830773962","1453239"
"1686855133.832041534","1454587"
"1686855133.832042566","1455935"
"1686855133.833016176","1457283"
"1686855133.833017178","1458631"
"1686855133.834125480","1397971"
"1686855133.834760443","1459979"
"1686855133.834761716","1461327"
"1686855133.835809865","1462675"
"1686855133.835811007","1464023"
"1686855133.836934909","1465371"
"1686855133.836935911","1466719"
"1686855133.838120998","1468067"
"1686855133.838224142","1469415"
"1686855133.839200857","1470763"
"1686855133.839202791","1472111"
"1686855133.840330490","1411451"
"1686855133.840331842","1412799"
"1686855133.841492013","1473459"
"1686855133.841493255","1474807"
"1686855133.842545102","1476155"
"1686855133.842546244","1477503"
"1686855133.843725750","1478851"
"1686855133.843727704","1480199"
"1686855133.844833131","1481547"
"1686855133.844834484","1482895"
"1686855133.845948768","1484243"
"1686855133.845949890","1485591"
"1686855133.847038135","1486939"
"1686855133.847039237","1488287"
"1686855133.848184619","1489635"
"1686855133.848185761","1490983"
"1686855133.849294565","1492331"
"1686855133.849295647","1493679"
"1686855133.850457641","1424931"
"1686855133.851220184","1495027"
"1686855133.851221246","1496375"
"1686855133.852201067","1497723"
"1686855133.852203031","1499071"
"1686855133.853247433","1500419"
"1686855133.853248585","1501767"
"1686855133.854373208","1503115"
"1686855133.854374321","1504463"
"1686855133.855513010","1505811"
"1686855133.855514112","1507159"
"1686855133.856614059","1508507"
"1686855133.856615121","1509855"
"1686855133.857734826","1511203"
"1686855133.857736008","1512551"
"1686855133.858924451","1447847"
"1686855133.859528286","1513899"
"1686855133.859529368","1515247"
"1686855133.860600050","1516595"
"1686855133.860601282","1517943"
"1686855133.861771762","1519291"
"1686855133.861772984","1520639"
"1686855133.862923486","1521987"
"1686855133.862924738","1523335"
"1686855133.863889401","1459979"
"1686855133.864453481","1524683"
"1686855133.864454573","1526031"
"1686855133.865622016","1527379"
"1686855133.865623259","1528727"
"1686855133.866715581","1530075"
"1686855133.866716673","1531423"
"1686855133.867826469","1469415"
"1686855133.868377524","1470763"
"1686855133.869049818","1532771"
"1686855133.869051040","1534119"
"1686855133.870104710","1535467"
"1686855133.870107185","1536815"
"1686855133.871450199","1538163"
"1686855133.871451331","1539511"
"1686855133.872349779","1411451"
"1686855133.872350881","1412799"
"1686855133.873446029","1474807"
"1686855133.873994099","1540859"
"1686855133.873995151","1542207"
"1686855133.875418736","1543555"
"1686855133.875420369","1544903"
"1686855133.876386575","1546251"
"1686855133.876387847","1547599"
"1686855133.877394529","1548947"
"1686855133.877395601","1550295"
"1686855133.878737423","1551643"
"1686855133.878893586","1552991"
"1686855133.879709159","1554339"
"1686855133.879710301","1555687"
"1686855133.880750986","1557035"
"1686855133.880752038","1558383"
"1686855133.881892501","1559731"
"1686855133.881894495","1561079"
"1686855133.883007897","1503115"
"1686855133.883656726","1562427"
"1686855133.883658119","1563775"
"1686855133.884693545","1565123"
"1686855133.884694717","1566471"
"1686855133.886034956","1567819"
"1686855133.886036008","1569167"
"1686855133.886913487","1508507"
"1686855133.887531829","1570515"
"1686855133.887533462","1571863"
"1686855133.888644920","1512551"
"1686855133.889343463","1573211"
"1686855133.889344775","1574559"
"1686855133.890313295","1575907"
"1686855133.890315409","1577255"
"1686855133.891419574","1578603"
"1686855133.891420736","1579951"
"1686855133.892571869","1581299"
"1686855133.892572991","1582647"
"1686855133.893687516","1583995"
"1686855133.893688728","1585343"
"1686855133.894819232","1586691"
"1686855133.894820374","1588039"
"1686855133.895951991","1589387"
"1686855133.895953273","1590735"
"1686855133.897052229","1592083"
"1686855133.897053431","1593431"
"1686855133.898229341","1470763"
"1686855133.898809992","1528727"
"1686855133.899331512","1534119"
"1686855133.899863411","1535467"
"1686855133.899864473","1536815"
"1686855133.900960353","1538163"
"1686855133.901553607","1594779"
"1686855133.901554639","1596127"
"1686855133.902709159","1597475"
"1686855133.902710451","1598823"
"1686855133.903809326","1600171"
"1686855133.903810438","1601519"
"1686855133.904928930","1602867"
"1686855133.904929932","1604215"
"1686855133.906198857","1412799"
"1686855133.906619387","1605563"
"1686855133.906620459","1606911"
"1686855133.907724273","1608259"
"1686855133.907725375","1609607"
"1686855133.908857513","1551643"
"1686855133.909502665","1610955"
"1686855133.909504819","1612303"
"1686855133.910535255","1613651"
"1686855133.910737926","1614999"
"1686855133.911690827","1554339"
"1686855133.911692159","1555687"
"1686855133.912990760","1558383"
"1686855133.913602710","1559731"
"1686855133.914393365","1616347"
"1686855133.914394468","1617695"
"1686855133.915826969","1619043"
"1686855133.915984726","1620391"
"1686855133.917028968","1570515"
"1686855133.917901257","1621739"
"1686855133.917902389","1623087"
"1686855133.919106692","1624435"
"1686855133.919107724","1625783"
"1686855133.923986362","1627131"
"1686855133.923987524","1628479"
"1686855133.926118248","1629827"
"1686855133.926120081","1631175"
"1686855133.926121865","1632523"
"1686855133.926123307","1633871"
"1686855133.926124800","1592083"
"1686855133.926126293","1635219"
"1686855133.926127836","1636567"
"1686855133.926681997","1637915"
"1686855133.926683079","1639263"
"1686855133.928738321","1640611"
"1686855133.928739514","1641959"
"1686855133.929252528","1528727"
"1686855133.930301389","1643307"
"1686855133.930302571","1644655"
"1686855133.931335301","1646003"
"1686855133.931336494","1647351"
"1686855133.932729862","1648699"
"1686855133.932731655","1650047"
"1686855133.934037049","1651395"
"1686855133.934038161","1652743"
"1686855133.935373009","1596127"
"1686855133.936061373","1654091"
"1686855133.936062395","1655439"
"1686855133.937439442","1656787"
"1686855133.937440574","1658135"
"1686855133.938758200","1659483"
"1686855133.938759262","1660831"
"1686855133.940132663","1662179"
"1686855133.940133735","1663527"
"1686855133.941418940","1412799"
"1686855133.942340572","1551643"
"1686855133.942919380","1602867"
"1686855133.943568891","1605563"
"1686855133.944311015","1608259"
"1686855133.945042099","1617695"
"1686855133.945557978","1664875"
"1686855133.945559110","1666223"
"1686855133.946890963","1667571"
"1686855133.946892025","1668919"
"1686855133.948248704","1624435"
"1686855133.948951405","1670267"
"1686855133.948952447","1671615"
"1686855133.950300630","1672963"
"1686855133.950301752","1674311"
"1686855133.951670775","1675659"
"1686855133.951671927","1677007"
"1686855133.953029638","1678355"
"1686855133.953030730","1679703"
"1686855133.954348627","1628479"
"1686855133.955007645","1631175"
"1686855133.955708022","1636567"
"1686855133.956408237","1681051"
"1686855133.956410041","1682399"
"1686855133.957796927","1683747"
"1686855133.957799331","1685095"
"1686855133.959045994","1641959"
"1686855133.959793559","1686443"
"1686855133.959794721","1687791"
"1686855133.961153755","1689139"
"1686855133.961154917","1690487"
"1686855133.962578001","1691835"
"1686855133.962731400","1693183"
"1686855133.963892772","1694531"
"1686855133.963894175","1695879"
"1686855133.965201752","1596127"
"1686855133.965854198","1652743"
"1686855133.966565194","1697227"
"1686855133.966566256","1698575"
"1686855133.967931130","1699923"
"1686855133.967932253","1701271"
"1686855133.969257814","1663527"
"1686855133.969970483","1702619"
"1686855133.969971515","1703967"
"1686855133.971329136","1705315"
"1686855133.971330168","1706663"
"1686855133.972659706","1708011"
"1686855133.972660718","1709359"
"1686855133.974030803","1710707"
"1686855133.974031765","1712055"
"1686855133.975406227","1713403"
"1686855133.975407430","1714751"
"1686855133.976746406","1716099"
"1686855133.976747528","1717447"
"1686855133.977999470","1664875"
"1686855133.978747356","1667571"
"1686855133.979437302","1672963"
"1686855133.980131467","1718795"
"1686855133.980132529","1720143"
"1686855133.981586581","1721491"
"1686855133.981588404","1722839"
"1686855133.982827042","1677007"
"1686855133.983586029","1679703"
"1686855133.984287807","1724187"
"1686855133.984288849","1725535"
"1686855133.985548476","1636567"
"1686855133.986236409","1726883"
"1686855133.986237461","1728231"
"1686855133.987597737","1729579"
"1686855133.987598819","1730927"
"1686855133.988948265","1732275"
"1686855133.988949227","1733623"
"1686855133.990318059","1734971"
"1686855133.990319071","1736319"
"1686855133.991723240","1737667"
"1686855133.991823578","1739015"
"1686855133.993017752","1740363"
"1686855133.993213580","1741711"
"1686855133.994373359","1743059"
"1686855133.994374491","1744407"
"1686855133.995745508","1745755"
"1686855133.995746600","1747103"
"1686855133.997085736","1748451"
"1686855133.997086828","1749799"
"1686855133.998449179","1751147"
"1686855133.998450251","1752495"
"1686855133.999798775","1753843"
"1686855133.999800017","1755191"
"1686855134.001298984","1706663"
"1686855134.001985033","1756539"
"1686855134.001986195","1757887"
"1686855134.003184627","1759235"
"1686855134.003185809","1760583"
"1686855134.004516590","1713403"
"1686855134.005207298","1761931"
"1686855134.005209602","1763279"
"1686855134.006546534","1716099"
"1686855134.007260316","1764627"
"1686855134.007261438","1765975"
"1686855134.008712995","1767323"
"1686855134.008714118","1768671"
"1686855134.009968846","1770019"
"1686855134.009969988","1771367"
"1686855134.011319925","1772715"
"1686855134.011321047","1774063"
"1686855134.012669090","1679703"
"1686855134.013686642","1775411"
"1686855134.013841944","1776759"
"1686855134.014735914","1778107"
"1686855134.014738309","1779455"
"1686855134.016075000","1780803"
"1686855134.016076593","1782151"
"1686855134.017402996","1730927"
"1686855134.018217807","1783499"
"1686855134.018219190","1784847"
"1686855134.019498053","1786195"
"1686855134.020509483","1737667"
"1686855134.024438336","1741711"
"1686855134.028461156","1752495"
"1686855134.028799642","1753843"
"1686855134.032259604","1759235"
"1686855134.037190841","1716099"
"1686855134.043590287","1776759"
"1686855134.065739819","1759235"
