frame.time_epoch,tcp.seq,ip.src
"1687805969.481813627","759272",195.23.102.214
"1687805969.481821239","760620",195.23.102.214
"1687805969.481829830","761968",195.23.102.214
"1687805969.481837093","763316",195.23.102.214
"1687805969.481847011","764664",195.23.102.214
"1687805969.481855601","766012",195.23.102.214
"1687805969.481864751","767360",195.23.102.214
"1687805969.481873760","768708",195.23.102.214
"1687805969.481882770","770056",195.23.102.214
"1687805969.481891360","771404",195.23.102.214
"1687805969.481901487","772752",195.23.102.214
"1687805969.481909030","774100",195.23.102.214
"1687805969.481917620","775448",195.23.102.214
"1687805969.481926700","776796",195.23.102.214
"1687805969.481935360","778144",195.23.102.214
"1687805969.481943741","779492",195.23.102.214
"1687805969.481951843","780840",195.23.102.214
"1687805969.481960363","782188",195.23.102.214
"1687805969.481969094","783536",195.23.102.214
"1687805969.481979011","784884",195.23.102.214
"1687805969.481995703","786232",195.23.102.214
"1687805969.482004294","787580",195.23.102.214
"1687805969.482013303","788928",195.23.102.214
"1687805969.482022871","790276",195.23.102.214
"1687805969.482031043","791624",195.23.102.214
"1687805969.482041030","792972",195.23.102.214
"1687805969.482050459","794320",195.23.102.214
"1687805969.482060167","795668",195.23.102.214
"1687805969.482069176","797016",195.23.102.214
"1687805969.482079582","798364",195.23.102.214
"1687805969.482087754","799712",195.23.102.214
"1687805969.482096344","801060",195.23.102.214
"1687805969.486431743","802408",195.23.102.214
"1687805969.486447946","803756",195.23.102.214
"1687805969.486455908","805104",195.23.102.214
"1687805969.486462473","806452",195.23.102.214
"1687805969.486468200","807800",195.23.102.214
"1687805969.486473997","809148",195.23.102.214
"1687805969.486479794","810496",195.23.102.214
"1687805969.486485451","811844",195.23.102.214
"1687805969.486492086","813192",195.23.102.214
"1687805969.486497324","814540",195.23.102.214
"1687805969.486503540","815888",195.23.102.214
"1687805969.486508848","817236",195.23.102.214
"1687805969.486514086","818584",195.23.102.214
"1687805969.486519324","819932",195.23.102.214
"1687805969.486554594","821280",195.23.102.214
"1687805969.486561648","822628",195.23.102.214
"1687805969.486568422","823976",195.23.102.214
"1687805969.486574638","825324",195.23.102.214
"1687805969.486580295","826672",195.23.102.214
"1687805969.486586511","828020",195.23.102.214
"1687805969.486594124","829368",195.23.102.214
"1687805969.486601876","830716",195.23.102.214
"1687805969.486616473","832064",195.23.102.214
"1687805969.486626042","833412",195.23.102.214
"1687805969.486634772","834760",195.23.102.214
"1687805969.486641407","836108",195.23.102.214
"1687805969.486647483","837456",195.23.102.214
"1687805969.486653769","838804",195.23.102.214
"1687805969.486661381","840152",195.23.102.214
"1687805969.486668156","841500",195.23.102.214
"1687805969.486676188","842848",195.23.102.214
"1687805969.486684638","844196",195.23.102.214
"1687805969.486692670","845544",195.23.102.214
"1687805969.486702238","846892",195.23.102.214
"1687805969.486707965","848240",195.23.102.214
"1687805969.486712994","849588",195.23.102.214
"1687805969.486718232","850936",195.23.102.214
"1687805969.486723470","852284",195.23.102.214
"1687805969.486730175","853632",195.23.102.214
"1687805969.486739324","854980",195.23.102.214
"1687805969.486748264","856328",195.23.102.214
"1687805969.486758740","857676",195.23.102.214
"1687805969.486766004","859024",195.23.102.214
"1687805969.486772150","860372",195.23.102.214
"1687805969.486777877","861720",195.23.102.214
"1687805969.486784023","863068",195.23.102.214
"1687805969.486789750","864416",195.23.102.214
"1687805969.486796524","865764",195.23.102.214
"1687805969.492212368","867112",195.23.102.214
"1687805969.492227942","868460",195.23.102.214
"1687805969.492235136","869808",195.23.102.214
"1687805969.492241771","871156",195.23.102.214
